"CD_MATCH","NB_NUMERO","ID_JOUEUR","NB_TIR_ATTAQUE","NB_BUT_ATTAQUE","PCT_BUT_ATTAQUE","NB_POTEAU_ATTAQUE","PCT_POTEAU_ATTAQUE","NB_HORS_CADRE_ATTAQUE","PCT_HORS_CADRE_ATTAQUE","NB_TIR_ARRETES_ATTAQUE","PCT_TIR_ARRETES_ATTAQUE","NB_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","PCT_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","NB_TIR_ATTAQUE_BUT_VIDE","PCT_TIR_ATTAQUE_BUT_VIDE","NB_BUT_ATTAQUE_BUT_VIDE","PCT_BUT_ATTAQUE_BUT_VIDE","NB_POTEAU_ATTAQUE_BUT_VIDE","PCT_POTEAU_ATTAQUE_BUT_VIDE","NB_HORS_CADRE_ATTAQUE_BUT_VIDE","PCT_HORS_CADRE_ATTAQUE_BUT_VIDE","NB_TIR_ALL","NB_BUT_ALL","PCT_BUT_ALL","NB_POTEAU_ALL","PCT_POTEAU_ALL","NB_HORS_CADRE_ALL","PCT_HORS_CADRE_ALL","NB_TIR_ARRETES_ALL","PCT_TIR_ARRETES_ALL","PCT_ARRETS_ALL","NB_TIR_7M","NB_BUT_7M","PCT_BUT_7M","NB_POTEAU_7M","PCT_POTEAU_7M","NB_HORS_CADRE_7M","PCT_HORS_CADRE_7M","NB_TIR_ARRETES_7M","PCT_TIR_ARRETES_7M","PCT_ARRETS_7M","NB_TIR_JEU","NB_BUT_JEU","PCT_BUT_JEU","NB_POTEAU_JEU","PCT_POTEAU_JEU","NB_HORS_CADRE_JEU","PCT_HORS_CADRE_JEU","NB_TIR_ARRETES_JEU","PCT_TIR_ARRETES_JEU","PCT_ARRETS_JEU","NB_TIR_ATTAQUE_PLACEE","NB_BUT_ATTAQUE_PLACEE","PCT_BUT_ATTAQUE_PLACEE","NB_POTEAU_ATTAQUE_PLACEE","PCT_POTEAU_ATTAQUE_PLACEE","NB_HORS_CADRE_ATTAQUE_PLACEE","PCT_HORS_CADRE_ATTAQUE_PLACEE","NB_TIR_ARRETES_ATTAQUE_PLACEE","PCT_TIR_ARRETES_ATTAQUE_PLACEE","PCT_ARRETS_ATTAQUE_PLACEE","NB_TIR_CONTRE_ATTAQUE","NB_BUT_CONTRE_ATTAQUE","PCT_BUT_CONTRE_ATTAQUE","NB_POTEAU_CONTRE_ATTAQUE","PCT_POTEAU_CONTRE_ATTAQUE","NB_HORS_CADRE_CONTRE_ATTAQUE","PCT_HORS_CADRE_CONTRE_ATTAQUE","NB_TIR_ARRETES_CONTRE_ATTAQUE","PCT_TIR_ARRETES_CONTRE_ATTAQUE","PCT_ARRETS_CONTRE_ATTAQUE","NB_PDB_ATTAQUE","NB_BALLON_SORTI_ATTAQUE","PCT_BALLON_SORTI_ATTAQUE","NB_INTERCEPTION_ATTAQUE","PCT_INTERCEPTION_ATTAQUE","NB_PASSE_INCOMPLETE_ATTAQUE","PCT_PASSE_INCOMPLETE_ATTAQUE","NB_INTERCEPTION_DEFENSE","NB_FAUTE_DEFENSE","NB_2_MINUTES_DEFENSE","PCT_2_MINUTES_DEFENSE","NB_CARTON_JAUNE_DEFENSE","PCT_CARTON_JAUNE_DEFENSE","NB_CARTON_ROUGE_DEFENSE","PCT_CARTON_ROUGE_DEFENSE","NB_CARTON_BLEU_DEFENSE","NB_FAUTE_ATTAQUE","NB_2_MINUTES_ATTAQUE","PCT_2_MINUTES_ATTAQUE","NB_CARTON_JAUNE_ATTAQUE","PCT_CARTON_JAUNE_ATTAQUE","NB_CARTON_ROUGE_ATTAQUE","PCT_CARTON_ROUGE_ATTAQUE","NB_CARTON_BLEU_ATTAQUE","PCT_CARTON_BLEU_ATTAQUE","NB_PASSE_DEC","NB_HPI","NB_HPI_GOAL","NB_HPI_AUTRE","FG_SCHWENKER","TS_INSERT","TS_UPDATE"
FR-1-H_6_47_1285,"00","19740316_POCUCA_DRAGAN_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,11,,,,,,5,,0.3,,1,,,,,,0,,0.0,,10,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1285,"00","19780531_PLOQUIN_YOHANN_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,16,,,,,,5,,0.3,,2,,,,,,2,,0.5,,10,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1285,"00","19820222_CHAPON_FRANCOIS-XAVIER_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,17,,,,,,7,,0.3,,5,,,,,,0,,0.0,,12,,,,,,7,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1285,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,22,,,,,,14,,0.4,,4,,,,,,2,,0.3,,14,,,,,,12,,0.5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1286,"00","19751211_KARABOUE_DAOUDA_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,24,,,,,,13,,0.4,,2,,,,,,1,,0.3,,20,,,,,,12,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1286,"00","19840113_IDRISSI_YASSINE_FR-1-H_6_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,0.2,,1,,,,,,0,,0.0,,3,,,,,,1,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1286,"00","19861216_GERARD_VINCENT_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,0.2,,0,,,,,,0,,,,4,,,,,,1,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1287,"00","19790517_ANNONAY_PATRICE_FR-1-H_6_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,15,,,,,,6,,0.3,,1,,,,,,1,,0.5,,12,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1288,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1288,"00","19770426_KATSCHNIG_DIDIER_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,9,,,,,,1,,0.1,,1,,,,,,0,,0.0,,8,,,,,,1,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1288,"00","19781206_SIFFERT_ARNAUD_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,22,,,,,,6,,0.2,,0,,,,,,1,,1.0,,20,,,,,,5,,0.2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1288,"00","19840202_DUMOULIN_CYRIL_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,27,,,,,,15,,0.4,,2,,,,,,1,,0.3,,23,,,,,,14,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1289,"00","19760426_KREISS_MATHIEU_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,21,,,,,,7,,0.3,,1,,,,,,0,,0.0,,20,,,,,,7,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1289,"00","19770308_ANGELOV_PETRE_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,16,,,,,,7,,0.3,,0,,,,,,1,,1.0,,14,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1289,"00","19781021_MIAS_SEBASTIEN_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,14,,,,,,8,,0.4,,2,,,,,,0,,0.0,,12,,,,,,8,,0.4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1289,"00","19840205_CAPPELLE_ROBIN_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,19,,,,,,4,,0.2,,3,,,,,,0,,0.0,,16,,,,,,4,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1290,"00","19740220_ARRIUBERGE_FABIEN_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,19,,,,,,6,,0.2,,3,,,,,,0,,0.0,,16,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1290,"00","19761102_LEMONNE_NICOLAS_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,13,,,,,,11,,0.5,,5,,,,,,0,,0.0,,8,,,,,,11,,0.6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1290,"00","19850528_ROBIN_MICKAEL_FR-1-H_6_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,23,,,,,,4,,0.2,,2,,,,,,2,,0.5,,17,,,,,,2,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1291,"00","19780531_PLOQUIN_YOHANN_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,29,,,,,,13,,0.3,,5,,,,,,0,,0.0,,24,,,,,,13,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1291,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1292,"00","19751211_KARABOUE_DAOUDA_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,8,,,,,,7,,0.5,,1,,,,,,1,,0.5,,5,,,,,,6,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1292,"00","19861216_GERARD_VINCENT_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,17,,,,,,8,,0.4,,0,,,,,,2,,1.0,,13,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1293,"00","19740316_POCUCA_DRAGAN_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,13,,,,,,8,,0.4,,3,,,,,,1,,0.3,,8,,,,,,7,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1293,"00","19790517_ANNONAY_PATRICE_FR-1-H_6_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,18,,,,,,3,,0.1,,1,,,,,,0,,0.0,,17,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1293,"00","19820222_CHAPON_FRANCOIS-XAVIER_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,16,,,,,,10,,0.5,,0,,,,,,3,,1.0,,10,,,,,,7,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_48_1294,"00","19840113_IDRISSI_YASSINE_FR-1-H_6_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,1,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1295,"00","19770308_ANGELOV_PETRE_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,12,,,,,,2,,0.2,,1,,,,,,2,,0.7,,7,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1295,"00","19770426_KATSCHNIG_DIDIER_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1295,"00","19781021_MIAS_SEBASTIEN_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,28,,,,,,10,,0.3,,3,,,,,,1,,0.3,,23,,,,,,9,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1295,"00","19781206_SIFFERT_ARNAUD_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,33,,,,,,11,,0.3,,3,,,,,,1,,0.3,,28,,,,,,10,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1296,"00","19740220_ARRIUBERGE_FABIEN_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,14,,,,,,8,,0.4,,0,,,,,,1,,1.0,,12,,,,,,7,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1296,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,24,,,,,,19,,0.4,,3,,,,,,0,,0.0,,21,,,,,,19,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1296,"00","19761102_LEMONNE_NICOLAS_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,16,,,,,,13,,0.4,,1,,,,,,0,,0.0,,15,,,,,,13,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1296,"00","19840202_DUMOULIN_CYRIL_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,0.3,,2,,,,,,1,,0.3,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1297,"00","19760426_KREISS_MATHIEU_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,14,,,,,,4,,0.2,,3,,,,,,0,,0.0,,11,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1297,"00","19780531_PLOQUIN_YOHANN_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,15,,,,,,7,,0.4,,1,,,,,,1,,0.5,,12,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1297,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,17,,,,,,7,,0.3,,2,,,,,,1,,0.3,,13,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1297,"00","19840205_CAPPELLE_ROBIN_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,22,,,,,,3,,0.1,,4,,,,,,0,,0.0,,18,,,,,,3,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1298,"00","19751211_KARABOUE_DAOUDA_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,20,,,,,,13,,0.4,,0,,,,,,2,,1.0,,16,,,,,,11,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1298,"00","19850528_ROBIN_MICKAEL_FR-1-H_6_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,24,,,,,,9,,0.3,,4,,,,,,0,,0.0,,20,,,,,,9,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1298,"00","19861216_GERARD_VINCENT_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,9,,,,,,9,,0.5,,2,,,,,,0,,0.0,,7,,,,,,9,,0.6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1299,"00","19790517_ANNONAY_PATRICE_FR-1-H_6_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,15,,,,,,10,,0.4,,1,,,,,,0,,0.0,,14,,,,,,10,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1301,"00","19740316_POCUCA_DRAGAN_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,11,,,,,,2,,0.2,,1,,,,,,0,,0.0,,10,,,,,,2,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1301,"00","19820222_CHAPON_FRANCOIS-XAVIER_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,18,,,,,,2,,0.1,,1,,,,,,1,,0.5,,15,,,,,,1,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_49_1301,"00","19840113_IDRISSI_YASSINE_FR-1-H_6_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1302,"00","19740220_ARRIUBERGE_FABIEN_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,9,,,,,,5,,0.4,,2,,,,,,0,,0.0,,7,,,,,,5,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1302,"00","19761102_LEMONNE_NICOLAS_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,19,,,,,,6,,0.3,,1,,,,,,1,,0.5,,16,,,,,,5,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1302,"00","19770426_KATSCHNIG_DIDIER_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,5,,,,,,1,,0.2,,3,,,,,,0,,0.0,,2,,,,,,1,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1302,"00","19781206_SIFFERT_ARNAUD_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,24,,,,,,13,,0.4,,0,,,,,,3,,1.0,,18,,,,,,10,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1303,"00","19770308_ANGELOV_PETRE_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,21,,,,,,9,,0.3,,1,,,,,,1,,0.5,,18,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1303,"00","19780531_PLOQUIN_YOHANN_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,19,,,,,,13,,0.4,,1,,,,,,1,,0.5,,16,,,,,,12,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1303,"00","19781021_MIAS_SEBASTIEN_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,17,,,,,,4,,0.2,,3,,,,,,0,,0.0,,14,,,,,,4,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1303,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,21,,,,,,10,,0.3,,2,,,,,,1,,0.3,,17,,,,,,9,,0.3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1304,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,28,,,,,,17,,0.4,,2,,,,,,1,,0.3,,24,,,,,,16,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1304,"00","19751211_KARABOUE_DAOUDA_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,20,,,,,,8,,0.3,,2,,,,,,0,,0.0,,18,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1304,"00","19840202_DUMOULIN_CYRIL_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,0,,,,,,0,,,,1,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1304,"00","19861216_GERARD_VINCENT_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,7,,,,,,2,,0.2,,0,,,,,,0,,,,7,,,,,,2,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1305,"00","19760426_KREISS_MATHIEU_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,14,,,,,,9,,0.4,,1,,,,,,1,,0.5,,11,,,,,,8,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1305,"00","19790517_ANNONAY_PATRICE_FR-1-H_6_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,20,,,,,,14,,0.4,,1,,,,,,1,,0.5,,17,,,,,,13,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1305,"00","19840205_CAPPELLE_ROBIN_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,13,,,,,,9,,0.4,,4,,,,,,0,,0.0,,9,,,,,,9,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1306,"00","19850528_ROBIN_MICKAEL_FR-1-H_6_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,18,,,,,,8,,0.3,,0,,,,,,1,,1.0,,16,,,,,,7,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_50_1307,"00","19840113_IDRISSI_YASSINE_FR-1-H_6_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,9,,,,,,2,,0.2,,2,,,,,,0,,0.0,,7,,,,,,2,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
